Customer_Name,Customer_ID,Order_ID,Order_Date,Amount
Henia Zydlo,HZ-14950,CA-2014-108931,9/15/2014,11.56
Christine Kargatis,CK-12325,CA-2014-109085,2/18/2014,30.14
Christine Kargatis,CK-12325,CA-2014-109085,2/18/2014,57.59
Christine Kargatis,CK-12325,CA-2014-109085,2/18/2014,455.97
Christine Kargatis,CK-12325,CA-2014-109085,2/18/2014,899.43
Muhammed MacIntyre,MM-18280,CA-2014-109099,10/7/2014,40.99
Lena Radford,LR-16915,CA-2014-109183,12/5/2014,649
Penelope Sewall,PS-19045,CA-2014-109211,4/5/2014,16.98
John Castell,JC-15775,CA-2014-109393,7/1/2014,436
Brian Derr,BD-11635,CA-2014-109589,12/22/2014,71
Alice McCarthy,AM-10360,CA-2014-109701,12/3/2014,9.02
Alice McCarthy,AM-10360,CA-2014-109701,12/3/2014,10.08
Alice McCarthy,AM-10360,CA-2014-109701,12/3/2014,10.86
Alice McCarthy,AM-10360,CA-2014-109701,12/3/2014,69.46
Alice McCarthy,AM-10360,CA-2014-109701,12/3/2014,79.47
Angele Hood,AH-10585,CA-2014-109715,12/10/2014,15.98
Maribeth Dona,MD-17350,CA-2014-109757,9/5/2014,4.37
Maribeth Dona,MD-17350,CA-2014-109757,9/5/2014,8.26
Maribeth Dona,MD-17350,CA-2014-109757,9/5/2014,11.52
Maribeth Dona,MD-17350,CA-2014-109757,9/5/2014,25.56
Valerie Mitchum,VM-21685,CA-2014-109778,7/17/2014,2.91
Paul Lucas,PL-18925,CA-2014-109946,4/17/2014,16.52
Dean Braden,DB-13210,CA-2014-109960,12/10/2014,14.94
Dean Braden,DB-13210,CA-2014-109960,12/10/2014,33.72
Dean Braden,DB-13210,CA-2014-109960,12/10/2014,34.7
Dean Braden,DB-13210,CA-2014-109960,12/10/2014,104.88
Arthur Gainer,AG-10900,CA-2014-110198,5/2/2014,4.61
Arthur Gainer,AG-10900,CA-2014-110198,5/2/2014,314.35
Nona Balk,NB-18655,CA-2014-110310,10/28/2014,5.61
Nona Balk,NB-18655,CA-2014-110310,10/28/2014,6.58
Nona Balk,NB-18655,CA-2014-110310,10/28/2014,56.78
Matt Abelman,MA-17560,CA-2014-110373,10/28/2014,7.06
Matt Abelman,MA-17560,CA-2014-110373,10/28/2014,27.18
Chloris Kastensmidt,CK-12205,CA-2014-110443,11/22/2014,51.84
Chloris Kastensmidt,CK-12205,CA-2014-110443,11/22/2014,150.8
Chloris Kastensmidt,CK-12205,CA-2014-110443,11/22/2014,"1,039.99"
Sung Pak,SP-20860,CA-2014-110478,3/5/2014,9.32
Sung Pak,SP-20860,CA-2014-110478,3/5/2014,15.25
Julia Barnett,JB-16045,CA-2014-110625,12/24/2014,27.46
Chloris Kastensmidt,CK-12205,CA-2014-110821,8/8/2014,118.16
Chloris Kastensmidt,CK-12205,CA-2014-110821,8/8/2014,119.45
Guy Armstrong,GA-14725,CA-2014-110842,11/12/2014,10.89
Guy Armstrong,GA-14725,CA-2014-110842,11/12/2014,19.44
Guy Armstrong,GA-14725,CA-2014-110842,11/12/2014,121.6
Shahid Hopkins,SH-20395,CA-2014-110884,3/8/2014,25.92
Shahid Hopkins,SH-20395,CA-2014-110884,3/8/2014,91.59
Robert Waldorf,RW-19690,CA-2014-110905,9/11/2014,13.71
Robert Waldorf,RW-19690,CA-2014-110905,9/11/2014,24.18
Robert Waldorf,RW-19690,CA-2014-110905,9/11/2014,24.9
Robert Waldorf,RW-19690,CA-2014-110905,9/11/2014,112.8
Robert Waldorf,RW-19690,CA-2014-110905,9/11/2014,286.29
Robert Waldorf,RW-19690,CA-2014-110905,9/11/2014,296.85
Dorothy Dickinson,DD-13570,CA-2014-110926,11/20/2014,25.06
Annie Zypern,AZ-10750,CA-2014-110940,7/24/2014,121.54
Tamara Dahlen,TD-20995,CA-2014-111178,6/16/2014,19.56
Jill Stevenson,JS-15595,CA-2014-111220,9/3/2014,5.59
Jill Stevenson,JS-15595,CA-2014-111220,9/3/2014,16
Keith Herrera,KH-16510,CA-2014-111262,10/29/2014,15.55
Keith Herrera,KH-16510,CA-2014-111262,10/29/2014,24
Keith Herrera,KH-16510,CA-2014-111262,10/29/2014,26.18
Christine Sundaresam,CS-12355,CA-2014-111269,6/17/2014,23.92
Christine Sundaresam,CS-12355,CA-2014-111269,6/17/2014,479.95
Nat Carroll,NC-18340,CA-2014-111332,5/21/2014,7.41
Nat Carroll,NC-18340,CA-2014-111332,5/21/2014,21.5
Nat Carroll,NC-18340,CA-2014-111332,5/21/2014,704.76
Stephanie Ulpright,SU-20665,CA-2014-111388,9/3/2014,215.98
Carlos Daly,CD-11920,CA-2014-111556,11/21/2014,46.76
Carlos Daly,CD-11920,CA-2014-111556,11/21/2014,68.97
Carlos Daly,CD-11920,CA-2014-111556,11/21/2014,183.97
Carlos Daly,CD-11920,CA-2014-111556,11/21/2014,"1,259.97"
Anthony Jacobs,AJ-10780,CA-2014-111577,10/17/2014,307.78
Paul Stevenson,PS-18970,CA-2014-111591,3/22/2014,13.02
Paul Stevenson,PS-18970,CA-2014-111591,3/22/2014,22.14
Paul Stevenson,PS-18970,CA-2014-111591,3/22/2014,30.58
Paul Stevenson,PS-18970,CA-2014-111591,3/22/2014,359.32
Rob Dowd,RD-19585,CA-2014-111647,7/4/2014,167.97
Harold Pawlan,HP-14815,CA-2014-111689,12/1/2014,68.47
Harold Pawlan,HP-14815,CA-2014-111689,12/1/2014,"1,242.90"
Scot Wooten,SW-20245,CA-2014-111717,10/11/2014,239.36
Christopher Martinez,CM-12385,CA-2014-111738,1/4/2014,9.12
Christopher Martinez,CM-12385,CA-2014-111738,1/4/2014,"2,022.27"
Mathew Reese,MR-17545,CA-2014-111759,7/9/2014,52.76
Andrew Roberts,AR-10510,CA-2014-111808,12/17/2014,10.8
Emily Phan,EP-13915,CA-2014-111815,3/4/2014,99.98
Emily Phan,EP-13915,CA-2014-111815,3/4/2014,180.98
Adam Hart,AH-10075,CA-2014-112004,9/26/2014,8.6
Adam Hart,AH-10075,CA-2014-112004,9/26/2014,190.9
John Castell,JC-15775,CA-2014-112039,3/26/2014,470.38
Muhammed MacIntyre,MM-18280,CA-2014-112172,6/11/2014,14.13
Karen Ferguson,KF-16285,CA-2014-112333,4/9/2014,41.95
Karen Ferguson,KF-16285,CA-2014-112333,4/9/2014,"2,591.56"
Robert Waldorf,RW-19690,CA-2014-112431,10/13/2014,5.88
Robert Waldorf,RW-19690,CA-2014-112431,10/13/2014,435.84
Jeremy Lonsdale,JL-15505,CA-2014-112473,5/26/2014,50.14
Tracy Collins,TC-21535,CA-2014-112487,12/27/2014,3.13
Alan Schoenberger,AS-10225,CA-2014-112515,9/18/2014,10.78
Alan Schoenberger,AS-10225,CA-2014-112515,9/18/2014,14.4
Alan Schoenberger,AS-10225,CA-2014-112515,9/18/2014,25.58
Alan Schoenberger,AS-10225,CA-2014-112515,9/18/2014,164.88
Alan Schoenberger,AS-10225,CA-2014-112515,9/18/2014,261.74
Alan Schoenberger,AS-10225,CA-2014-112515,9/18/2014,"1,292.94"
Stewart Carmichael,SC-20770,CA-2014-112529,11/20/2014,31.78
Stewart Carmichael,SC-20770,CA-2014-112529,11/20/2014,718.12
Eugene Hildebrand,EH-14125,CA-2014-112725,1/31/2014,8.82
Eugene Hildebrand,EH-14125,CA-2014-112725,1/31/2014,12.74
Eugene Hildebrand,EH-14125,CA-2014-112725,1/31/2014,120.78
Craig Carreira,CC-12670,CA-2014-112753,6/19/2014,38.88
Craig Carreira,CC-12670,CA-2014-112753,6/19/2014,917.92
Ryan Crowe,RC-19960,CA-2014-112774,9/12/2014,34.5
Russell Applegate,RA-19915,CA-2014-112809,8/19/2014,6.74
Russell Applegate,RA-19915,CA-2014-112809,8/19/2014,21.38
Russell Applegate,RA-19915,CA-2014-112809,8/19/2014,200.06
Stefania Perrino,SP-20620,CA-2014-112844,11/14/2014,43.6
Stefania Perrino,SP-20620,CA-2014-112844,11/14/2014,154.95
Brosina Hoffman,BH-11710,CA-2014-112865,5/19/2014,36.05
Ken Lonsdale,KL-16645,CA-2014-112900,4/10/2014,478.24
Tracy Hopkins,TH-21550,CA-2014-112956,8/22/2014,25.16
Tracy Hopkins,TH-21550,CA-2014-112956,8/22/2014,91.92
Tracy Hopkins,TH-21550,CA-2014-112956,8/22/2014,277.4
Evan Henry,EH-14185,CA-2014-112984,9/17/2014,20.54
Mick Crebagga,MC-18100,CA-2014-113075,9/3/2014,40.68
Hallie Redmond,HR-14770,CA-2014-113278,1/15/2014,2.52
Hallie Redmond,HR-14770,CA-2014-113278,1/15/2014,11.34
Hallie Redmond,HR-14770,CA-2014-113278,1/15/2014,12.12
Hallie Redmond,HR-14770,CA-2014-113278,1/15/2014,18.76
Hallie Redmond,HR-14770,CA-2014-113278,1/15/2014,18.96
Hallie Redmond,HR-14770,CA-2014-113278,1/15/2014,67.4
Hallie Redmond,HR-14770,CA-2014-113278,1/15/2014,67.8
Hallie Redmond,HR-14770,CA-2014-113278,1/15/2014,159.8
Corinna Mitchell,CM-12655,CA-2014-113418,10/2/2014,"1,704.89"
Charles McCrossin,CM-12160,CA-2014-113453,10/22/2014,71.38
Charles McCrossin,CM-12160,CA-2014-113453,10/22/2014,329.99
Katherine Nockton,KN-16390,CA-2014-113460,11/8/2014,272.97
Tony Molinari,TM-21490,CA-2014-113474,3/31/2014,325.86
Aaron Smayling,AS-10045,CA-2014-113481,1/3/2014,28.85
Aaron Smayling,AS-10045,CA-2014-113481,1/3/2014,695.7
Becky Castell,BC-11125,CA-2014-113530,5/20/2014,3.52
Becky Castell,BC-11125,CA-2014-113530,5/20/2014,5.58
Becky Castell,BC-11125,CA-2014-113530,5/20/2014,36.32
Becky Castell,BC-11125,CA-2014-113530,5/20/2014,681.41
Patricia Hirasaki,PH-18790,CA-2014-113558,10/22/2014,45.7
Patricia Hirasaki,PH-18790,CA-2014-113558,10/22/2014,683.95
Frank Preis,FP-14320,CA-2014-113572,11/8/2014,7.88
Roland Schwarz,RS-19765,CA-2014-113670,10/16/2014,204.95
Roland Schwarz,RS-19765,CA-2014-113670,10/16/2014,510.24
Lena Cacioppo,LC-16870,CA-2014-113705,3/28/2014,8.26
Lena Cacioppo,LC-16870,CA-2014-113705,3/28/2014,17.76
Lena Cacioppo,LC-16870,CA-2014-113705,3/28/2014,206.1
Lena Cacioppo,LC-16870,CA-2014-113705,3/28/2014,292.1
Lena Cacioppo,LC-16870,CA-2014-113705,3/28/2014,332.94
Katrina Edelman,KE-16420,CA-2014-113873,11/14/2014,61.79
Katrina Edelman,KE-16420,CA-2014-113873,11/14/2014,206
Katherine Nockton,KN-16390,CA-2014-113908,6/4/2014,45.36
Katherine Nockton,KN-16390,CA-2014-113908,6/4/2014,78.66
Katherine Nockton,KN-16390,CA-2014-113908,6/4/2014,384.77
Mick Hernandez,MH-18115,CA-2014-114055,12/26/2014,3.62
Mick Hernandez,MH-18115,CA-2014-114055,12/26/2014,90.48
Mick Hernandez,MH-18115,CA-2014-114055,12/26/2014,96.08
Mick Hernandez,MH-18115,CA-2014-114055,12/26/2014,629.1
Elizabeth Moffitt,EM-13825,CA-2014-114258,11/6/2014,492.77
Brad Norvell,BN-11470,CA-2014-114370,3/15/2014,49.62
Andrew Allen,AA-10480,CA-2014-114412,4/16/2014,15.55
Tracy Blumstein,TB-21520,CA-2014-114440,9/15/2014,19.05
Dorris liebe,Dl-13600,CA-2014-114552,9/3/2014,15.07
Guy Armstrong,GA-14725,CA-2014-114636,8/26/2014,192.16
Mitch Gastineau,MG-18205,CA-2014-115070,4/11/2014,12.32
Bryan Davis,BD-11770,CA-2014-115105,2/7/2014,240.78
Shaun Chance,SC-20440,CA-2014-115119,10/27/2014,61.54
Shaun Chance,SC-20440,CA-2014-115119,10/27/2014,81.44
Ricardo Sperren,RS-19420,CA-2014-115154,1/9/2014,892.98
Matt Collins,MC-17575,CA-2014-115175,8/8/2014,244.55
Zuschuss Carroll,ZC-21910,CA-2014-115322,5/12/2014,43.92
Olvera Toch,OT-18730,CA-2014-115364,6/27/2014,83.76
Erica Bern,EB-13975,CA-2014-115427,12/31/2014,20.72
Michelle Huthwaite,MH-18025,CA-2014-115448,11/12/2014,88.92
Amy Hunt,AH-10465,CA-2014-115546,5/15/2014,22.58
Amy Hunt,AH-10465,CA-2014-115546,5/15/2014,539.97
Doug Jacobs,DJ-13630,CA-2014-115602,12/19/2014,3.2
Doug Jacobs,DJ-13630,CA-2014-115602,12/19/2014,38.82
Doug Jacobs,DJ-13630,CA-2014-115602,12/19/2014,"1,141.94"
Doug Jacobs,DJ-13630,CA-2014-115602,12/19/2014,"1,704.56"
Noel Staavos,NS-18640,CA-2014-115651,7/10/2014,8.84
Noel Staavos,NS-18640,CA-2014-115651,7/10/2014,58.46
Katrina Willman,KW-16435,CA-2014-115805,8/1/2014,36.79
Dorothy Badders,DB-13555,CA-2014-115882,9/15/2014,74.35
Dorothy Badders,DB-13555,CA-2014-115882,9/15/2014,942.78
Jim Mitchum,JM-15655,CA-2014-115931,12/23/2014,4.17
Jim Mitchum,JM-15655,CA-2014-115931,12/23/2014,18.45
Jim Mitchum,JM-15655,CA-2014-115931,12/23/2014,37.32
Jim Mitchum,JM-15655,CA-2014-115931,12/23/2014,67.04
Beth Thompson,BT-11305,CA-2014-115994,1/29/2014,37.74
Beth Thompson,BT-11305,CA-2014-115994,1/29/2014,239.97
Jane Waco,JW-15220,CA-2014-116113,10/3/2014,10.16
Sarah Brown,SB-20185,CA-2014-116127,6/26/2014,400.78
Susan Vittorini,SV-20935,CA-2014-116225,11/6/2014,390.75
Bill Stewart,BS-11380,CA-2014-116288,3/13/2014,242.94
Kalyca Meade,KM-16225,CA-2014-116358,11/3/2014,18.24
Kalyca Meade,KM-16225,CA-2014-116358,11/3/2014,27.78
Kelly Andreada,KA-16525,CA-2014-116498,5/31/2014,35.1
Craig Reiter,CR-12730,CA-2014-116519,10/14/2014,904.9
Max Engle,ME-17725,CA-2014-116645,12/1/2014,155.94
Pete Kriz,PK-19075,CA-2014-116680,9/5/2014,13.34
Pete Kriz,PK-19075,CA-2014-116680,9/5/2014,"1,478.27"
Victoria Wilson,VW-21775,CA-2014-116715,12/3/2014,8.56
Victoria Wilson,VW-21775,CA-2014-116715,12/3/2014,109.92
Victoria Wilson,VW-21775,CA-2014-116715,12/3/2014,559.62
Arthur Gainer,AG-10900,CA-2014-116939,9/26/2014,177.55
Tony Sayre,TS-21505,CA-2014-116946,12/20/2014,13.36
Tony Sayre,TS-21505,CA-2014-116946,12/20/2014,78.26
Tony Sayre,TS-21505,CA-2014-116946,12/20/2014,102.02
Susan Vittorini,SV-20935,CA-2014-116953,4/25/2014,552
Pauline Webber,PW-19030,CA-2014-116988,6/28/2014,19.44
Pauline Webber,PW-19030,CA-2014-116988,6/28/2014,126.3
Pauline Webber,PW-19030,CA-2014-116988,6/28/2014,"1,287.45"
Berenike Kampe,BK-11260,CA-2014-117009,9/23/2014,21.96
Joni Wasserman,JW-15955,CA-2014-117023,8/8/2014,11.68
Joni Wasserman,JW-15955,CA-2014-117023,8/8/2014,104.8
Helen Andreada,HA-14920,CA-2014-117044,9/12/2014,10.53
Helen Andreada,HA-14920,CA-2014-117044,9/12/2014,20.54
Jocasta Rupert,JR-15700,CA-2014-117079,10/24/2014,863.88
Craig Yedwab,CY-12745,CA-2014-117114,11/1/2014,9.91
Craig Yedwab,CY-12745,CA-2014-117114,11/1/2014,508.77
Bart Folk,BF-11080,CA-2014-117128,12/6/2014,11.07
Bart Folk,BF-11080,CA-2014-117128,12/6/2014,21.6
Ted Butterfield,TB-21055,CA-2014-117156,3/22/2014,8.86
Barry Gonzalez,BG-11035,CA-2014-117198,9/1/2014,659.9
Bradley Talbott,BT-11530,CA-2014-117212,2/27/2014,23.12
Bradley Talbott,BT-11530,CA-2014-117212,2/27/2014,81.92
Bradley Talbott,BT-11530,CA-2014-117212,2/27/2014,223.92
Bradley Talbott,BT-11530,CA-2014-117212,2/27/2014,889.54
Bradley Talbott,BT-11530,CA-2014-117212,2/27/2014,892.22
Christine Phan,CP-12340,CA-2014-117240,7/24/2014,13.13
Tiffany House,TH-21235,CA-2014-117261,9/5/2014,54.32
Jeremy Pistek,JP-15520,CA-2014-117324,12/9/2014,27.52
Jeremy Pistek,JP-15520,CA-2014-117324,12/9/2014,61.06
Jeremy Pistek,JP-15520,CA-2014-117324,12/9/2014,178.11
Jeremy Pistek,JP-15520,CA-2014-117324,12/9/2014,459.92
Jeremy Pistek,JP-15520,CA-2014-117324,12/9/2014,"1,089.75"
Michael Moore,MM-17920,CA-2014-117394,9/5/2014,19.04
Paul Prost,PP-18955,CA-2014-117401,5/19/2014,43.19
Paul Prost,PP-18955,CA-2014-117401,5/19/2014,114.95
Paul Prost,PP-18955,CA-2014-117401,5/19/2014,706.86
Frank Carlisle,FC-14245,CA-2014-117422,10/22/2014,161.57
Liz Willingham,LW-17125,CA-2014-117436,6/9/2014,10.36
Jennifer Braxton,JB-15400,CA-2014-117443,12/24/2014,13.84
Jennifer Braxton,JB-15400,CA-2014-117443,12/24/2014,175.87
Keith Herrera,KH-16510,CA-2014-117457,12/9/2014,9.68
Keith Herrera,KH-16510,CA-2014-117457,12/9/2014,27.15
Keith Herrera,KH-16510,CA-2014-117457,12/9/2014,28.35
Keith Herrera,KH-16510,CA-2014-117457,12/9/2014,55.98
Keith Herrera,KH-16510,CA-2014-117457,12/9/2014,113.57
Keith Herrera,KH-16510,CA-2014-117457,12/9/2014,179.95
Keith Herrera,KH-16510,CA-2014-117457,12/9/2014,"1,004.02"
Keith Herrera,KH-16510,CA-2014-117457,12/9/2014,"1,199.98"
Keith Herrera,KH-16510,CA-2014-117457,12/9/2014,"1,336.83"
Bill Donatelli,BD-11320,CA-2014-117485,9/24/2014,291.96
Bill Tyler,BT-11395,CA-2014-117513,3/4/2014,399.67
Charles Sheldon,CS-12175,CA-2014-117632,5/13/2014,7.77
Charles Sheldon,CS-12175,CA-2014-117632,5/13/2014,19.17
Charles Sheldon,CS-12175,CA-2014-117632,5/13/2014,238.62
Charles Sheldon,CS-12175,CA-2014-117632,5/13/2014,285.48
Sung Chung,SC-20845,CA-2014-117646,8/22/2014,6.67
Sung Chung,SC-20845,CA-2014-117646,8/22/2014,22.75
Sung Chung,SC-20845,CA-2014-117646,8/22/2014,237.1
Michael Stewart,MS-17980,CA-2014-117667,12/5/2014,13.39
Michael Stewart,MS-17980,CA-2014-117667,12/5/2014,23.92
Michael Stewart,MS-17980,CA-2014-117667,12/5/2014,54.77
Michael Stewart,MS-17980,CA-2014-117667,12/5/2014,239.96
Michael Stewart,MS-17980,CA-2014-117667,12/5/2014,255.97
Pauline Webber,PW-19030,CA-2014-117695,8/6/2014,13.76
Lindsay Shagiari,LS-16975,CA-2014-117702,11/29/2014,1.64
Lindsay Shagiari,LS-16975,CA-2014-117702,11/29/2014,20.9
Lindsay Shagiari,LS-16975,CA-2014-117702,11/29/2014,"1,049.20"
Dave Kipp,DK-13090,CA-2014-117807,10/2/2014,104.85
Hunter Glantz,HG-15025,CA-2014-117821,6/13/2014,63.92
Toby Swindell,TS-21340,CA-2014-117863,5/19/2014,14.56
John Huston,JH-15820,CA-2014-117870,1/28/2014,14.02
John Huston,JH-15820,CA-2014-117870,1/28/2014,71.98
John Huston,JH-15820,CA-2014-117870,1/28/2014,107.98
Alan Schoenberger,AS-10225,CA-2014-117926,12/9/2014,69.48
Nat Gilpin,NG-18355,CA-2014-117947,8/19/2014,9.94
Nat Gilpin,NG-18355,CA-2014-117947,8/19/2014,37.91
Nat Gilpin,NG-18355,CA-2014-117947,8/19/2014,40.48
Nat Gilpin,NG-18355,CA-2014-117947,8/19/2014,88.02
Nat Gilpin,NG-18355,CA-2014-117947,8/19/2014,107.42
Lena Cacioppo,LC-16870,CA-2014-118017,12/4/2014,10.32
Lena Cacioppo,LC-16870,CA-2014-118017,12/4/2014,13.34
Lena Cacioppo,LC-16870,CA-2014-118017,12/4/2014,16.19
Lena Cacioppo,LC-16870,CA-2014-118017,12/4/2014,16.72
Lena Cacioppo,LC-16870,CA-2014-118017,12/4/2014,23.38
Lena Cacioppo,LC-16870,CA-2014-118017,12/4/2014,47.32
Lena Cacioppo,LC-16870,CA-2014-118017,12/4/2014,76.75
Lena Cacioppo,LC-16870,CA-2014-118017,12/4/2014,102.34
Greg Guthrie,GG-14650,CA-2014-118122,11/18/2014,13.9
Barry Blumstein,BB-10990,CA-2014-118136,9/17/2014,5.98
Laurel Beltran,LB-16795,CA-2014-118199,5/10/2014,66.96
Laurel Beltran,LB-16795,CA-2014-118199,5/10/2014,104.28
Laurel Beltran,LB-16795,CA-2014-118199,5/10/2014,147.92
Laurel Beltran,LB-16795,CA-2014-118199,5/10/2014,199.98
Laurel Beltran,LB-16795,CA-2014-118199,5/10/2014,286.85
Adam Bellavance,AB-10060,CA-2014-118213,11/6/2014,67.8
Adam Bellavance,AB-10060,CA-2014-118213,11/6/2014,167.94
Philisse Overcash,PO-19180,CA-2014-118346,7/24/2014,399.95
John Castell,JC-15775,CA-2014-118360,4/2/2014,42.93
Lori Olson,LO-17170,CA-2014-118367,10/29/2014,47.98
Philip Fox,PF-19165,CA-2014-118437,6/18/2014,14.03
Philip Fox,PF-19165,CA-2014-118437,6/18/2014,155.25
Luke Foster,LF-17185,CA-2014-118521,2/17/2014,37.94
Clay Cheatham,CC-12550,CA-2014-118542,12/2/2014,10.13
Clay Cheatham,CC-12550,CA-2014-118542,12/2/2014,45.36
Xylona Preis,XP-21865,CA-2014-118577,10/7/2014,6.48
Xylona Preis,XP-21865,CA-2014-118577,10/7/2014,143.7
Carlos Soltero,CS-11950,CA-2014-118640,7/21/2014,69.71
Fred Wasserman,FW-14395,CA-2014-118668,1/3/2014,16.59
Anthony Rawles,AR-10825,CA-2014-118724,7/22/2014,3.52
Anthony Rawles,AR-10825,CA-2014-118724,7/22/2014,"1,626.19"
Liz Pelletier,LP-17080,CA-2014-118731,11/21/2014,42.6
Liz Pelletier,LP-17080,CA-2014-118731,11/21/2014,84.06
Tom Prescott,TP-21415,CA-2014-118773,2/10/2014,3.98
Tom Prescott,TP-21415,CA-2014-118773,2/10/2014,12.99
Tom Prescott,TP-21415,CA-2014-118773,2/10/2014,127.98
Tom Prescott,TP-21415,CA-2014-118773,2/10/2014,252.78
Adam Hart,AH-10075,CA-2014-118857,4/16/2014,196.45
Kristen Hastings,KH-16690,CA-2014-118864,6/16/2014,119.96
James Galang,JG-15160,CA-2014-118885,12/30/2014,302.38
James Galang,JG-15160,CA-2014-118885,12/30/2014,393.57
Tom Prescott,TP-21415,CA-2014-118892,8/18/2014,"4,416.17"
Janet Martin,JM-15250,CA-2014-119004,11/24/2014,3.3
Janet Martin,JM-15250,CA-2014-119004,11/24/2014,27.99
Janet Martin,JM-15250,CA-2014-119004,11/24/2014,74.11
Lisa Ryan,LR-17035,CA-2014-119011,8/21/2014,17.22
Lisa Ryan,LR-17035,CA-2014-119011,8/21/2014,107.88
Lisa Ryan,LR-17035,CA-2014-119011,8/21/2014,226.56
Sally Knutson,SK-19990,CA-2014-119193,12/23/2014,1.64
Sally Knutson,SK-19990,CA-2014-119193,12/23/2014,629.96
Thomas Seio,TS-21205,CA-2014-119284,6/16/2014,31.17
Thomas Seio,TS-21205,CA-2014-119284,6/16/2014,76.61
Thomas Seio,TS-21205,CA-2014-119284,6/16/2014,91.36
Thomas Seio,TS-21205,CA-2014-119284,6/16/2014,120.96
Thomas Seio,TS-21205,CA-2014-119284,6/16/2014,142.78
Thomas Seio,TS-21205,CA-2014-119284,6/16/2014,239.98
Thomas Seio,TS-21205,CA-2014-119284,6/16/2014,"2,239.94"
Scott Williamson,SW-20275,CA-2014-119305,12/1/2014,173.8
Bruce Geld,BG-11740,CA-2014-119389,4/18/2014,60.31
Sarah Brown,SB-20185,CA-2014-119424,6/13/2014,19.44
Sarah Brown,SB-20185,CA-2014-119424,6/13/2014,71.98
Clay Ludtke,CL-12565,CA-2014-119452,3/22/2014,"1,805.88"
Paul Lucas,PL-18925,CA-2014-119564,12/16/2014,22.77
Jason Gross,JG-15310,CA-2014-119578,12/23/2014,220.98
Jason Gross,JG-15310,CA-2014-119578,12/23/2014,695.16
Christina VanderZanden,CV-12295,CA-2014-119655,4/21/2014,36.56
Christina VanderZanden,CV-12295,CA-2014-119655,4/21/2014,146.86
Theone Pippenger,TP-21130,CA-2014-119669,1/25/2014,5.67
Christopher Martinez,CM-12385,CA-2014-119746,11/24/2014,6.46
Christopher Martinez,CM-12385,CA-2014-119746,11/24/2014,11.52
Christopher Martinez,CM-12385,CA-2014-119746,11/24/2014,222.38
Yana Sorensen,YS-21880,CA-2014-119809,8/19/2014,"1,000.02"
Yana Sorensen,YS-21880,CA-2014-119809,8/19/2014,"2,793.53"
Chris Cortes,CC-12220,CA-2014-119914,5/5/2014,243.16
Nat Gilpin,NG-18355,CA-2014-120019,2/17/2014,14.99
Nat Gilpin,NG-18355,CA-2014-120019,2/17/2014,579.51
Trudy Brown,TB-21625,CA-2014-120138,5/26/2014,3.29
Trudy Brown,TB-21625,CA-2014-120138,5/26/2014,18.84
Trudy Brown,TB-21625,CA-2014-120138,5/26/2014,120
Trudy Brown,TB-21625,CA-2014-120138,5/26/2014,663.92
Lauren Leatherbury,LL-16840,CA-2014-120222,4/26/2014,19.05
Lauren Leatherbury,LL-16840,CA-2014-120222,4/26/2014,73.34
William Brown,WB-21850,CA-2014-120327,11/12/2014,45.92
Theone Pippenger,TP-21130,CA-2014-120376,12/23/2014,84.99
Theone Pippenger,TP-21130,CA-2014-120376,12/23/2014,199.95
Theone Pippenger,TP-21130,CA-2014-120376,12/23/2014,411.8
Theone Pippenger,TP-21130,CA-2014-120376,12/23/2014,"1,586.69"
Katharine Harms,KH-16330,CA-2014-120404,11/21/2014,2.97
Katharine Harms,KH-16330,CA-2014-120404,11/21/2014,50.97
Katharine Harms,KH-16330,CA-2014-120404,11/21/2014,569.99
Suzanne McNair,SM-20950,CA-2014-120614,5/31/2014,37.52
Michael Grace,MG-17875,CA-2014-120705,9/6/2014,147.18
Sanjit Jacobs,SJ-20125,CA-2014-120719,3/24/2014,34.76
Aimee Bixby,AB-10150,CA-2014-120761,9/5/2014,91.96
Jack Lebron,JL-15130,CA-2014-120894,4/29/2014,28.08
Christine Abelman,CA-12310,CA-2014-120936,12/18/2014,13.98
Christine Abelman,CA-12310,CA-2014-120936,12/18/2014,481.32
Linda Cazamias,LC-16930,CA-2014-120999,9/11/2014,147.17
Helen Wasserman,HW-14935,CA-2014-121027,8/19/2014,843.9
Helen Wasserman,HW-14935,CA-2014-121027,8/19/2014,"1,496.16"
Toby Carlisle,TC-21295,CA-2014-121048,7/15/2014,4.45
Toby Carlisle,TC-21295,CA-2014-121048,7/15/2014,18.84
Toby Carlisle,TC-21295,CA-2014-121048,7/15/2014,140.97
Toby Carlisle,TC-21295,CA-2014-121048,7/15/2014,276.69
Toby Carlisle,TC-21295,CA-2014-121048,7/15/2014,470.38
Jamie Frazer,JF-15190,CA-2014-121083,7/10/2014,119.04
Jamie Frazer,JF-15190,CA-2014-121083,7/10/2014,195.64
Jamie Frazer,JF-15190,CA-2014-121083,7/10/2014,257.98
Jamie Frazer,JF-15190,CA-2014-121083,7/10/2014,274.8
Michael Granlund,MG-17890,CA-2014-121125,5/31/2014,13.59
Michael Granlund,MG-17890,CA-2014-121125,5/31/2014,35.36
Michael Granlund,MG-17890,CA-2014-121125,5/31/2014,156.79
Frank Merwin,FM-14290,CA-2014-121160,11/5/2014,1.41
Frank Merwin,FM-14290,CA-2014-121160,11/5/2014,4.14
Frank Merwin,FM-14290,CA-2014-121160,11/5/2014,7.54
